State,District,Category,Type,Year,Crimes,Population,Area_SqKm,Density_Per_SqKm,Crime_Rate_Per_100k,Median_Income_RM,Relative_Poverty_Pct,Unemployment_Pct,Gini_Coefficient,Socioeconomic_Risk_Score
Sabah,Tenom,property,break_in,2017,19,409100,2458.2,166.4,4.6,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,break_in,2018,20,409100,2458.2,166.4,4.9,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,break_in,2019,10,409100,2458.2,166.4,2.4,3525,11.3,5.9,0.347,6.0
Sabah,Tenom,property,break_in,2020,10,409100,2458.2,166.4,2.4,3525,11.3,5.8,0.347,6.0
Sabah,Tenom,property,break_in,2021,8,409100,2458.2,166.4,2.0,3525,11.3,6.4,0.347,6.2
Sabah,Tenom,property,break_in,2022,14,409100,2458.2,166.4,3.4,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,break_in,2023,3,409100,2458.2,166.4,0.7,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_other,2016,13,409100,2458.2,166.4,3.2,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_other,2017,10,409100,2458.2,166.4,2.4,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_other,2018,11,409100,2458.2,166.4,2.7,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_other,2019,10,409100,2458.2,166.4,2.4,3525,11.3,5.9,0.347,6.0
Sabah,Tenom,property,theft_other,2020,8,409100,2458.2,166.4,2.0,3525,11.3,5.8,0.347,6.0
Sabah,Tenom,property,theft_other,2021,14,409100,2458.2,166.4,3.4,3525,11.3,6.4,0.347,6.2
Sabah,Tenom,property,theft_other,2022,20,409100,2458.2,166.4,4.9,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_other,2023,31,409100,2458.2,166.4,7.6,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_lorry,2016,1,409100,2458.2,166.4,0.2,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_lorry,2017,1,409100,2458.2,166.4,0.2,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_lorry,2018,1,409100,2458.2,166.4,0.2,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_lorry,2019,0,409100,2458.2,166.4,0.0,3525,11.3,5.9,0.347,6.0
Sabah,Tenom,property,theft_vehicle_lorry,2020,0,409100,2458.2,166.4,0.0,3525,11.3,5.8,0.347,6.0
Sabah,Tenom,property,theft_vehicle_lorry,2021,0,409100,2458.2,166.4,0.0,3525,11.3,6.4,0.347,6.2
Sabah,Tenom,property,theft_vehicle_lorry,2022,0,409100,2458.2,166.4,0.0,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_lorry,2023,0,409100,2458.2,166.4,0.0,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcar,2016,6,409100,2458.2,166.4,1.5,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcar,2017,1,409100,2458.2,166.4,0.2,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcar,2018,1,409100,2458.2,166.4,0.2,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcar,2019,1,409100,2458.2,166.4,0.2,3525,11.3,5.9,0.347,6.0
Sabah,Tenom,property,theft_vehicle_motorcar,2020,0,409100,2458.2,166.4,0.0,3525,11.3,5.8,0.347,6.0
Sabah,Tenom,property,theft_vehicle_motorcar,2021,0,409100,2458.2,166.4,0.0,3525,11.3,6.4,0.347,6.2
Sabah,Tenom,property,theft_vehicle_motorcar,2022,1,409100,2458.2,166.4,0.2,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcar,2023,2,409100,2458.2,166.4,0.5,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcycle,2016,3,409100,2458.2,166.4,0.7,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcycle,2017,4,409100,2458.2,166.4,1.0,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcycle,2018,3,409100,2458.2,166.4,0.7,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcycle,2019,9,409100,2458.2,166.4,2.2,3525,11.3,5.9,0.347,6.0
Sabah,Tenom,property,theft_vehicle_motorcycle,2020,1,409100,2458.2,166.4,0.2,3525,11.3,5.8,0.347,6.0
Sabah,Tenom,property,theft_vehicle_motorcycle,2021,8,409100,2458.2,166.4,2.0,3525,11.3,6.4,0.347,6.2
Sabah,Tenom,property,theft_vehicle_motorcycle,2022,0,409100,2458.2,166.4,0.0,4045,12.4,5.8,0.336,5.9
Sabah,Tenom,property,theft_vehicle_motorcycle,2023,2,409100,2458.2,166.4,0.5,4045,12.4,5.8,0.336,5.9
Sabah,Tuaran,assault,all,2016,26,1083900,1164.5,930.8,2.4,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,all,2017,21,1083900,1164.5,930.8,1.9,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,all,2018,16,1083900,1164.5,930.8,1.5,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,all,2019,18,1083900,1164.5,930.8,1.7,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,assault,all,2020,14,1083900,1164.5,930.8,1.3,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,assault,all,2021,8,1083900,1164.5,930.8,0.7,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,assault,all,2022,7,1083900,1164.5,930.8,0.6,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,all,2023,8,1083900,1164.5,930.8,0.7,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,causing_injury,2016,10,1083900,1164.5,930.8,0.9,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,causing_injury,2017,4,1083900,1164.5,930.8,0.4,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,causing_injury,2018,8,1083900,1164.5,930.8,0.7,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,causing_injury,2019,4,1083900,1164.5,930.8,0.4,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,assault,causing_injury,2020,3,1083900,1164.5,930.8,0.3,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,assault,causing_injury,2021,1,1083900,1164.5,930.8,0.1,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,assault,causing_injury,2022,2,1083900,1164.5,930.8,0.2,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,causing_injury,2023,3,1083900,1164.5,930.8,0.3,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,murder,2016,2,1083900,1164.5,930.8,0.2,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,murder,2017,2,1083900,1164.5,930.8,0.2,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,murder,2018,1,1083900,1164.5,930.8,0.1,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,murder,2019,1,1083900,1164.5,930.8,0.1,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,assault,murder,2020,1,1083900,1164.5,930.8,0.1,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,assault,murder,2021,0,1083900,1164.5,930.8,0.0,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,assault,murder,2022,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,murder,2023,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,rape,2016,12,1083900,1164.5,930.8,1.1,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,rape,2017,11,1083900,1164.5,930.8,1.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,rape,2018,7,1083900,1164.5,930.8,0.6,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,rape,2019,11,1083900,1164.5,930.8,1.0,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,assault,rape,2020,8,1083900,1164.5,930.8,0.7,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,assault,rape,2021,6,1083900,1164.5,930.8,0.6,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,assault,rape,2022,5,1083900,1164.5,930.8,0.5,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,rape,2023,5,1083900,1164.5,930.8,0.5,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_armed,2016,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_armed,2017,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_armed,2018,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_armed,2019,0,1083900,1164.5,930.8,0.0,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,assault,robbery_gang_armed,2020,0,1083900,1164.5,930.8,0.0,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,assault,robbery_gang_armed,2021,0,1083900,1164.5,930.8,0.0,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,assault,robbery_gang_armed,2022,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_armed,2023,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_unarmed,2016,2,1083900,1164.5,930.8,0.2,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_unarmed,2017,4,1083900,1164.5,930.8,0.4,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_unarmed,2018,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_unarmed,2019,0,1083900,1164.5,930.8,0.0,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,assault,robbery_gang_unarmed,2020,1,1083900,1164.5,930.8,0.1,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,assault,robbery_gang_unarmed,2021,0,1083900,1164.5,930.8,0.0,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,assault,robbery_gang_unarmed,2022,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_gang_unarmed,2023,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_armed,2016,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_armed,2017,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_armed,2018,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_armed,2019,0,1083900,1164.5,930.8,0.0,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,assault,robbery_solo_armed,2020,0,1083900,1164.5,930.8,0.0,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,assault,robbery_solo_armed,2021,0,1083900,1164.5,930.8,0.0,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,assault,robbery_solo_armed,2022,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_armed,2023,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_unarmed,2016,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_unarmed,2017,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_unarmed,2018,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_unarmed,2019,2,1083900,1164.5,930.8,0.2,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,assault,robbery_solo_unarmed,2020,1,1083900,1164.5,930.8,0.1,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,assault,robbery_solo_unarmed,2021,1,1083900,1164.5,930.8,0.1,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,assault,robbery_solo_unarmed,2022,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,assault,robbery_solo_unarmed,2023,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,all,2016,99,1083900,1164.5,930.8,9.1,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,all,2017,103,1083900,1164.5,930.8,9.5,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,all,2018,108,1083900,1164.5,930.8,10.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,all,2019,84,1083900,1164.5,930.8,7.7,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,property,all,2020,57,1083900,1164.5,930.8,5.3,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,property,all,2021,49,1083900,1164.5,930.8,4.5,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,property,all,2022,53,1083900,1164.5,930.8,4.9,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,all,2023,61,1083900,1164.5,930.8,5.6,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,break_in,2016,30,1083900,1164.5,930.8,2.8,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,break_in,2017,38,1083900,1164.5,930.8,3.5,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,break_in,2018,43,1083900,1164.5,930.8,4.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,break_in,2019,33,1083900,1164.5,930.8,3.0,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,property,break_in,2020,36,1083900,1164.5,930.8,3.3,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,property,break_in,2021,22,1083900,1164.5,930.8,2.0,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,property,break_in,2022,16,1083900,1164.5,930.8,1.5,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,break_in,2023,20,1083900,1164.5,930.8,1.8,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_other,2016,26,1083900,1164.5,930.8,2.4,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_other,2017,31,1083900,1164.5,930.8,2.9,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_other,2018,41,1083900,1164.5,930.8,3.8,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_other,2019,26,1083900,1164.5,930.8,2.4,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,property,theft_other,2020,13,1083900,1164.5,930.8,1.2,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,property,theft_other,2021,15,1083900,1164.5,930.8,1.4,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,property,theft_other,2022,18,1083900,1164.5,930.8,1.7,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_other,2023,17,1083900,1164.5,930.8,1.6,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_lorry,2016,2,1083900,1164.5,930.8,0.2,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_lorry,2017,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_lorry,2018,0,1083900,1164.5,930.8,0.0,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_lorry,2019,3,1083900,1164.5,930.8,0.3,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,property,theft_vehicle_lorry,2020,0,1083900,1164.5,930.8,0.0,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,property,theft_vehicle_lorry,2021,0,1083900,1164.5,930.8,0.0,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,property,theft_vehicle_lorry,2022,1,1083900,1164.5,930.8,0.1,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_lorry,2023,3,1083900,1164.5,930.8,0.3,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcar,2016,4,1083900,1164.5,930.8,0.4,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcar,2017,5,1083900,1164.5,930.8,0.5,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcar,2018,7,1083900,1164.5,930.8,0.6,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcar,2019,9,1083900,1164.5,930.8,0.8,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,property,theft_vehicle_motorcar,2020,2,1083900,1164.5,930.8,0.2,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,property,theft_vehicle_motorcar,2021,4,1083900,1164.5,930.8,0.4,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,property,theft_vehicle_motorcar,2022,6,1083900,1164.5,930.8,0.6,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcar,2023,3,1083900,1164.5,930.8,0.3,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcycle,2016,37,1083900,1164.5,930.8,3.4,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcycle,2017,29,1083900,1164.5,930.8,2.7,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcycle,2018,17,1083900,1164.5,930.8,1.6,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcycle,2019,13,1083900,1164.5,930.8,1.2,3736,16.5,5.4,0.383,6.7
Sabah,Tuaran,property,theft_vehicle_motorcycle,2020,6,1083900,1164.5,930.8,0.6,3736,16.5,5.1,0.383,6.6
Sabah,Tuaran,property,theft_vehicle_motorcycle,2021,8,1083900,1164.5,930.8,0.7,3736,16.5,5.2,0.383,6.6
Sabah,Tuaran,property,theft_vehicle_motorcycle,2022,12,1083900,1164.5,930.8,1.1,3921,19.2,4.5,0.366,6.5
Sabah,Tuaran,property,theft_vehicle_motorcycle,2023,18,1083900,1164.5,930.8,1.7,3921,19.2,4.5,0.366,6.5
Sabah,W.P. Labuan,assault,all,2016,24,760800,96.4,7891.4,3.2,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,all,2017,20,760800,96.4,7891.4,2.6,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,all,2018,25,760800,96.4,7891.4,3.3,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,all,2019,20,760800,96.4,7891.4,2.6,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,all,2020,22,760800,96.4,7891.4,2.9,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,all,2021,17,760800,96.4,7891.4,2.2,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,all,2022,24,760800,96.4,7891.4,3.2,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,all,2023,19,760800,96.4,7891.4,2.5,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,causing_injury,2016,13,760800,96.4,7891.4,1.7,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,causing_injury,2017,6,760800,96.4,7891.4,0.8,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,causing_injury,2018,12,760800,96.4,7891.4,1.6,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,causing_injury,2019,9,760800,96.4,7891.4,1.2,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,causing_injury,2020,8,760800,96.4,7891.4,1.1,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,causing_injury,2021,5,760800,96.4,7891.4,0.7,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,causing_injury,2022,9,760800,96.4,7891.4,1.2,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,causing_injury,2023,9,760800,96.4,7891.4,1.2,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,murder,2016,2,760800,96.4,7891.4,0.3,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,murder,2017,1,760800,96.4,7891.4,0.1,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,murder,2018,3,760800,96.4,7891.4,0.4,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,murder,2019,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,murder,2020,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,murder,2021,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,murder,2022,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,murder,2023,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,rape,2016,6,760800,96.4,7891.4,0.8,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,rape,2017,5,760800,96.4,7891.4,0.7,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,rape,2018,4,760800,96.4,7891.4,0.5,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,rape,2019,6,760800,96.4,7891.4,0.8,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,rape,2020,7,760800,96.4,7891.4,0.9,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,rape,2021,9,760800,96.4,7891.4,1.2,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,rape,2022,14,760800,96.4,7891.4,1.8,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,rape,2023,10,760800,96.4,7891.4,1.3,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_armed,2016,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_armed,2017,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_armed,2018,1,760800,96.4,7891.4,0.1,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_armed,2019,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_gang_armed,2020,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_gang_armed,2021,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_gang_armed,2022,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_armed,2023,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2016,1,760800,96.4,7891.4,0.1,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2017,5,760800,96.4,7891.4,0.7,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2018,2,760800,96.4,7891.4,0.3,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2019,3,760800,96.4,7891.4,0.4,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2020,5,760800,96.4,7891.4,0.7,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2021,1,760800,96.4,7891.4,0.1,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2022,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2023,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_armed,2016,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_armed,2017,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_armed,2018,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_armed,2019,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_solo_armed,2020,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_solo_armed,2021,0,760800,96.4,7891.4,0.0,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_solo_armed,2022,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_armed,2023,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2016,2,760800,96.4,7891.4,0.3,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2017,3,760800,96.4,7891.4,0.4,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2018,3,760800,96.4,7891.4,0.4,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2019,2,760800,96.4,7891.4,0.3,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2020,2,760800,96.4,7891.4,0.3,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2021,2,760800,96.4,7891.4,0.3,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2022,1,760800,96.4,7891.4,0.1,6904,7,,0.3,3.4
Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2023,0,760800,96.4,7891.4,0.0,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,all,2016,192,760800,96.4,7891.4,25.2,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,all,2017,184,760800,96.4,7891.4,24.2,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,all,2018,241,760800,96.4,7891.4,31.7,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,all,2019,232,760800,96.4,7891.4,30.5,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,property,all,2020,163,760800,96.4,7891.4,21.4,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,property,all,2021,124,760800,96.4,7891.4,16.3,6726,12.9,,0.333,4.4
Sabah,W.P. Labuan,property,all,2022,87,760800,96.4,7891.4,11.4,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,all,2023,109,760800,96.4,7891.4,14.3,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,break_in,2016,64,760800,96.4,7891.4,8.4,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,break_in,2017,52,760800,96.4,7891.4,6.8,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,break_in,2018,77,760800,96.4,7891.4,10.1,6904,7,,0.3,3.4
Sabah,W.P. Labuan,property,break_in,2019,56,760800,96.4,7891.4,7.4,6726,12.9,,0.333,4.4
